Date,Symbol,Series,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Day_Perc_Change,Trend,Lower Band,Middle Band,Upper Band
2018-11-09,GMRINFRA,EQ,16.6,16.7,17.0,16.4,16.8,16.8,16.71,12749107,213007761.9,6028,2823267,22.14,1.2048192771084263,Positive,15.327437743060907,16.367857142857137,17.40827654265337
2018-11-12,GMRINFRA,EQ,16.8,16.9,16.95,16.1,16.15,16.15,16.42,25828956,424125053.85,8331,13910233,53.86,-3.869047619047628,Among top losers,15.383014171618305,16.38928571428571,17.39555725695311
2018-11-13,GMRINFRA,EQ,16.15,16.05,16.3,15.65,16.1,15.95,15.85,27891792,442213752.1,8124,15486595,55.52,-1.238390092879249,Negative,15.373155781096129,16.38571428571428,17.39827279033243
2018-11-14,GMRINFRA,EQ,15.95,16.1,16.45,15.9,16.15,16.2,16.17,16300772,263649471.7,6960,4591906,28.17,1.567398119122254,Positive,15.41559425216565,16.40357142857142,17.391548604977192
2018-11-15,GMRINFRA,EQ,16.2,16.2,16.3,15.75,16.15,16.15,16.01,12238245,195907053.8,6206,3272812,26.74,-0.3086419753086433,Slight or No change,15.536147108832944,16.439285714285706,17.34242431973847
2018-11-16,GMRINFRA,EQ,16.15,16.2,16.4,16.0,16.1,16.05,16.18,11952964,193341634.15,5958,3703947,30.99,-0.6191950464396134,Slight negative,15.714257472022384,16.47857142857142,17.242885385120456
2018-11-19,GMRINFRA,EQ,16.05,16.05,16.6,16.0,16.5,16.45,16.31,11356757,185255398.05,5385,5011213,44.13,2.492211838006231,Positive,15.7588989480303,16.499999999999993,17.241101051969686
2018-11-20,GMRINFRA,EQ,16.45,16.7,17.1,16.15,16.25,16.25,16.62,24709162,410719880.7,12544,8764282,35.47,-1.2158054711246202,Negative,15.732844318978318,16.485714285714277,17.238584252450238
2018-11-21,GMRINFRA,EQ,16.25,16.25,17.15,16.2,16.45,16.45,16.63,27752767,461558089.1,12945,10564748,38.07,1.2307692307692353,Positive,15.734054243723332,16.45714285714285,17.180231470562365
2018-11-22,GMRINFRA,EQ,16.45,16.65,16.75,16.05,16.05,16.1,16.29,21083695,343428957.3,11939,9628079,45.67,-2.1276595744680766,Negative,15.730407213254827,16.389285714285705,17.048164215316586
2018-11-26,GMRINFRA,EQ,16.1,16.15,16.25,15.75,16.15,16.15,16.0,20549708,328773871.2,10307,6018510,29.29,0.3105590062111529,Slight or No change,15.748247262079925,16.33214285714285,16.916038452205772
2018-11-27,GMRINFRA,EQ,16.15,16.15,16.45,15.95,16.4,16.4,16.25,17919934,291287183.2,8459,4697762,26.22,1.5479876160990669,Positive,15.82569361876565,16.292857142857137,16.760020666948627
2018-11-28,GMRINFRA,EQ,16.4,16.4,16.5,15.9,16.05,16.0,16.11,19549789,314917506.15,7347,4607896,23.57,-2.439024390243893,Negative,15.776861445724697,16.26428571428571,16.751709982846723
2018-11-29,GMRINFRA,EQ,16.0,16.15,16.3,15.85,15.95,16.0,16.03,25973292,416356517.8,9399,6652277,25.61,0.0,Slight or No change,15.756150679751626,16.221428571428564,16.686706463105505
2018-11-30,GMRINFRA,EQ,16.0,16.05,16.2,15.9,16.2,16.1,16.07,12399604,199234380.5,6443,4683360,37.77,0.6250000000000089,Slight positive,15.843933919178228,16.171428571428564,16.4989232236789
2018-12-03,GMRINFRA,EQ,16.1,16.2,16.55,16.0,16.4,16.4,16.26,13507202,219674903.75,5120,4391214,32.51,1.8633540372670727,Positive,15.840268255104926,16.189285714285706,16.538303173466485
2018-12-04,GMRINFRA,EQ,16.4,16.35,16.4,16.0,16.1,16.1,16.17,8037366,129998799.0,4299,1809285,22.51,-1.8292682926829065,Negative,15.874187406391846,16.199999999999992,16.525812593608137
2018-12-05,GMRINFRA,EQ,16.1,16.05,16.05,15.45,15.6,15.55,15.7,15765618,247539575.85,9245,5009968,31.78,-3.4161490683229823,Among top losers,15.67726466621343,16.15357142857142,16.629878190929414
2018-12-06,GMRINFRA,EQ,15.55,15.6,15.65,15.1,15.2,15.45,15.37,28591828,439448740.6,12388,9704347,33.94,-0.6430868167202619,Slight negative,15.49660636087278,16.10357142857142,16.71053649627006
2018-12-07,GMRINFRA,EQ,15.45,15.4,15.4,15.15,15.2,15.2,15.25,7977983,121674273.35,7219,1908708,23.92,-1.6181229773462813,Negative,15.26641838618861,16.042857142857134,16.819295899525656
2018-12-10,GMRINFRA,EQ,15.2,15.0,15.15,14.75,14.85,14.85,14.96,10499288,157089909.6,7632,4072030,38.78,-2.3026315789473677,Negative,14.962441730546143,15.92857142857142,16.894701126596697
2018-12-11,GMRINFRA,EQ,14.85,14.7,15.05,14.65,14.85,14.75,14.84,15530528,230443571.85,8314,4226022,27.21,-0.6734006734006703,Slight negative,14.690251998315304,15.821428571428564,16.952605144541824
2018-12-12,GMRINFRA,EQ,14.75,14.9,15.7,14.9,15.45,15.45,15.35,22295937,342336189.5,11435,5604058,25.13,4.745762711864399,Among top gainers,14.664430316165115,15.749999999999991,16.83556968383487
2018-12-13,GMRINFRA,EQ,15.45,15.5,15.65,15.35,15.5,15.5,15.5,14049952,217722162.55,9867,4311868,30.69,0.3236245954692629,Slight or No change,14.633789275098366,15.70714285714285,16.780496439187335
2018-12-14,GMRINFRA,EQ,15.5,15.4,15.8,15.3,15.7,15.75,15.62,11443829,178750493.2,5279,2997659,26.19,1.6129032258064502,Positive,14.635119844265265,15.67857142857142,16.722023012877575
2018-12-17,GMRINFRA,EQ,15.75,15.7,15.8,15.6,15.65,15.7,15.69,4502068,70645626.8,2926,1128744,25.07,-0.31746031746032743,Slight or No change,14.670436793970524,15.62857142857142,16.586706063172315
2018-12-18,GMRINFRA,EQ,15.7,15.6,15.85,15.6,15.65,15.7,15.71,6228576,97861520.15,3362,1465904,23.54,0.0,Slight or No change,14.67164040649686,15.607142857142847,16.542645307788835
2018-12-19,GMRINFRA,EQ,15.7,15.75,16.65,15.65,16.4,16.45,16.22,23900402,387723902.15,11604,6906298,28.9,4.7770700636942784,Among top gainers,14.618593210730886,15.639285714285704,16.65997821784052
2018-12-20,GMRINFRA,EQ,16.45,16.35,16.55,16.25,16.4,16.4,16.39,7668914,125723219.15,4437,1971409,25.71,-0.3039513677811634,Slight or No change,14.587130373026389,15.660714285714276,16.73429819840216
2018-12-21,GMRINFRA,EQ,16.4,16.5,16.65,15.85,15.85,15.9,16.14,12192790,196775983.35,6582,3847249,31.55,-3.0487804878048697,Among top losers,14.626732269609851,15.62499999999999,16.623267730390126
2018-12-24,GMRINFRA,EQ,15.9,15.95,15.95,15.45,15.8,15.75,15.72,9997982,157159014.5,6219,1650497,16.51,-0.943396226415094,Slight negative,14.636033833980362,15.59999999999999,16.56396616601962
2018-12-26,GMRINFRA,EQ,15.75,15.75,16.3,15.45,16.15,16.2,15.94,19133761,305038162.1,13071,4318487,22.57,2.8571428571428465,Positive,14.631566484766106,15.64642857142856,16.661290658091012
2018-12-27,GMRINFRA,EQ,16.2,16.3,16.55,15.85,16.0,15.95,16.19,15758928,255088898.35,8952,4546284,28.85,-1.5432098765432056,Negative,14.661881093704716,15.682142857142846,16.702404620580975
2018-12-28,GMRINFRA,EQ,15.95,16.05,16.4,16.05,16.2,16.25,16.23,6962303,113010453.35,3670,1721760,24.73,1.8808777429467185,Positive,14.735186104439768,15.757142857142847,16.779099609845925
2018-12-31,GMRINFRA,EQ,16.25,16.25,16.5,16.2,16.45,16.4,16.37,11417461,186928797.15,4500,2270793,19.89,0.9230769230769154,Slight positive,14.93750804141764,15.867857142857133,16.798206244296626
2019-01-01,GMRINFRA,EQ,16.4,16.5,16.55,16.25,16.4,16.4,16.39,5340382,87518560.85,2806,1357242,25.41,0.0,Slight or No change,15.272726453874578,15.985714285714277,16.698702117553974
2019-01-02,GMRINFRA,EQ,16.4,16.4,16.45,15.85,16.0,15.95,16.08,9110731,146520623.75,4894,2199354,24.14,-2.7439024390243816,Negative,15.37726628213736,16.02142857142856,16.665590860719764
2019-01-03,GMRINFRA,EQ,15.95,15.95,16.1,15.6,15.65,15.65,15.81,11069953,174964641.85,7589,2262048,20.43,-1.8808777429467072,Negative,15.42120770654044,16.032142857142848,16.643078007745256
2019-01-04,GMRINFRA,EQ,15.65,15.7,15.95,15.4,15.85,15.85,15.68,10132029,158849401.85,6652,2261002,22.32,1.2779552715654896,Positive,15.440339753671482,16.039285714285704,16.638231674899927
2019-01-07,GMRINFRA,EQ,15.85,16.0,16.15,15.7,15.85,15.85,15.94,6373303,101558745.55,4046,1405159,22.05,0.0,Slight or No change,15.472205785901247,16.04999999999999,16.62779421409873
2019-01-08,GMRINFRA,EQ,15.85,15.95,16.15,15.8,16.1,16.05,16.01,8130120,130153290.05,5369,2083919,25.63,1.2618296529968598,Positive,15.53327909541778,16.074999999999992,16.616720904582202
2019-01-09,GMRINFRA,EQ,16.05,16.1,17.0,16.1,16.9,16.85,16.6,35168601,583897267.95,20685,9624352,27.37,4.984423676012462,Among top gainers,15.446697379393536,16.10357142857142,16.760445477749304
2019-01-10,GMRINFRA,EQ,16.85,16.9,17.25,16.6,16.65,16.75,16.92,22063352,373257584.45,16011,5493408,24.9,-0.5934718100890302,Slight negative,15.400334056329715,16.128571428571423,16.85680880081313
2019-01-11,GMRINFRA,EQ,16.75,16.75,16.9,16.5,16.6,16.7,16.69,10788251,180080803.2,5966,1434184,13.29,-0.29850746268657025,Slight or No change,15.41069213076696,16.185714285714276,16.96073644066159
2019-01-14,GMRINFRA,EQ,16.7,16.6,16.6,16.35,16.45,16.4,16.44,5659958,93062680.15,4849,1134149,20.04,-1.7964071856287456,Negative,15.492488943418495,16.23214285714285,16.971796770867208
2019-01-15,GMRINFRA,EQ,16.4,16.5,16.65,16.35,16.5,16.5,16.48,7924206,130569795.25,3809,1366504,17.24,0.6097560975609762,Slight positive,15.500664972318072,16.253571428571423,17.006477884824772
2019-01-16,GMRINFRA,EQ,16.5,16.55,16.7,16.45,16.5,16.55,16.6,5551145,92148324.1,2589,1284829,23.15,0.3030303030303161,Slight or No change,15.549677366115036,16.296428571428567,17.0431797767421
2019-01-17,GMRINFRA,EQ,16.55,16.6,16.7,16.25,16.35,16.35,16.43,6546972,107546398.05,4068,1698406,25.94,-1.2084592145015116,Negative,15.55682022325789,16.303571428571423,17.050322633884957
2019-01-18,GMRINFRA,EQ,16.35,16.4,16.5,16.1,16.25,16.25,16.3,11481087,187106016.35,5170,2270192,19.77,-0.6116207951070374,Slight negative,15.547763299663755,16.292857142857137,17.03795098605052
2019-01-21,GMRINFRA,EQ,16.25,16.35,16.35,16.0,16.05,16.05,16.14,5651419,91241888.85,3382,1419896,25.12,-1.2307692307692242,Negative,15.514804746215468,16.267857142857135,17.020909539498803
2019-01-22,GMRINFRA,EQ,16.05,16.1,16.25,15.85,16.15,16.15,16.03,7922933,127013900.8,6157,2653775,33.49,0.6230529595015355,Slight positive,15.547707288562833,16.28214285714285,17.01657842572287
2019-01-23,GMRINFRA,EQ,16.15,16.2,16.45,16.0,16.25,16.15,16.23,10288798,167017831.25,7212,2335897,22.7,0.0,Slight or No change,15.672629523083673,16.31785714285714,16.963084762630604
2019-01-24,GMRINFRA,EQ,16.15,16.15,16.25,15.85,15.85,15.95,16.0,6695516,107138312.95,7469,1718841,25.67,-1.238390092879249,Negative,15.700192337287328,16.324999999999996,16.949807662712665
2019-01-25,GMRINFRA,EQ,15.95,16.0,16.1,15.6,15.7,15.65,15.82,9927876,157066294.9,5271,4542506,45.76,-1.8808777429467072,Negative,15.632278787472497,16.31071428571428,16.989149783956062
2019-01-28,GMRINFRA,EQ,15.65,15.65,15.7,15.0,15.4,15.4,15.32,21369201,327474888.3,7141,8408172,39.35,-1.5974440894568676,Negative,15.436472495452758,16.26428571428571,17.09209893311866
2019-01-29,GMRINFRA,EQ,15.4,15.25,15.75,15.25,15.7,15.55,15.52,12168233,188897152.9,8227,3298674,27.11,0.9740259740259828,Slight positive,15.335031273752232,16.171428571428567,17.007825869104902
2019-01-30,GMRINFRA,EQ,15.55,15.55,15.7,15.3,15.55,15.55,15.51,17156388,266028101.0,5623,3496128,20.38,0.0,Slight or No change,15.258830821291335,16.085714285714282,16.91259775013723
2019-01-31,GMRINFRA,EQ,15.55,15.6,15.7,15.0,15.35,15.2,15.25,43741779,667148357.7,14326,15665926,35.81,-2.250803858520911,Negative,15.10704378152845,15.978571428571426,16.850099075614402
2019-02-01,GMRINFRA,EQ,15.2,15.35,15.6,15.0,15.0,15.05,15.3,20712433,316899646.85,6914,9096694,43.92,-0.9868421052631526,Slight negative,14.917692321778468,15.882142857142854,16.84659339250724
2019-02-04,GMRINFRA,EQ,15.05,15.05,15.1,14.65,14.95,15.0,14.85,24877435,369402292.2,8896,11197563,45.01,-0.33222591362126463,Slight or No change,14.773654751001372,15.774999999999997,16.77634524899862
2019-02-05,GMRINFRA,EQ,15.0,15.05,15.35,12.95,15.2,14.75,14.42,82268889,1186026420.05,20866,48362599,58.79,-1.6666666666666718,Negative,14.612047087185518,15.646428571428569,16.680810055671618
2019-02-06,GMRINFRA,EQ,14.75,15.0,15.5,14.55,15.25,15.15,14.99,41626740,624027425.2,19507,11197923,26.9,2.7118644067796627,Positive,14.579993537074294,15.560714285714283,16.541435034354272
2019-02-07,GMRINFRA,EQ,15.15,15.05,15.4,15.0,15.25,15.2,15.18,12485377,189538592.65,5579,1734213,13.89,0.3300330033003229,Slight or No change,14.573887234443944,15.485714285714282,16.39754133698462
2019-02-08,GMRINFRA,EQ,15.2,15.15,15.3,14.85,14.9,14.95,15.02,10759687,161562604.9,4676,2113109,19.64,-1.6447368421052655,Negative,14.515422701957036,15.407142857142853,16.29886301232867
2019-02-11,GMRINFRA,EQ,14.95,14.9,14.95,14.05,14.8,14.8,14.43,29647326,427681578.25,15447,8009058,27.01,-1.0033444816053394,Negative,14.474809827216756,15.310714285714282,16.146618744211807
2019-02-12,GMRINFRA,EQ,14.8,14.7,15.15,14.45,14.7,14.7,14.77,31216569,460934301.55,10206,8840080,28.32,-0.6756756756756799,Slight negative,14.46515266141974,15.207142857142852,15.949133052865964
2019-02-13,GMRINFRA,EQ,14.7,14.75,14.85,14.2,14.8,14.6,14.54,26817307,389923608.75,7407,10415347,38.84,-0.6802721088435382,Slight negative,14.436829370375879,15.11071428571428,15.784599201052682
2019-02-14,GMRINFRA,EQ,14.6,14.4,15.0,14.15,14.9,14.8,14.56,30121759,438429095.5,15321,5925048,19.67,1.3698630136986356,Positive,14.43480772236535,15.049999999999995,15.66519227763464
2019-02-15,GMRINFRA,EQ,14.8,14.55,15.25,14.2,15.0,14.85,14.78,37106739,548523392.85,15175,9015169,24.3,0.33783783783782884,Slight or No change,14.422132455015836,15.01071428571428,15.599296116412726
2019-02-18,GMRINFRA,EQ,14.85,14.8,15.15,14.45,14.9,14.8,14.79,33906073,501369704.15,18078,7197233,21.23,-0.3367003367003241,Slight or No change,14.448967928361908,14.957142857142852,15.465317785923796
2019-02-19,GMRINFRA,EQ,14.8,14.85,15.85,14.8,15.55,15.6,15.47,32129171,497109763.25,16339,6466762,20.13,5.405405405405395,Among top gainers,14.434218509665163,14.960714285714278,15.487210061763394
2019-02-20,GMRINFRA,EQ,15.6,15.65,15.8,15.45,15.6,15.65,15.58,18744378,292062792.05,9562,6475620,34.55,0.3205128205128194,Slight or No change,14.359359959502354,14.992857142857137,15.626354326211919
2019-02-21,GMRINFRA,EQ,15.65,15.65,16.25,15.5,16.2,16.15,16.0,29707215,475406511.4,12146,8606872,28.97,3.194888178913735,Among top gainers,14.18502331100078,15.071428571428566,15.957833831856352
2019-02-22,GMRINFRA,EQ,16.15,16.15,16.65,16.05,16.45,16.45,16.41,25918676,425316902.9,9760,7244426,27.95,1.8575851393188847,Positive,14.02491639099929,15.174999999999994,16.325083609000696
2019-02-25,GMRINFRA,EQ,16.45,16.55,16.6,16.25,16.5,16.4,16.44,8701329,143057877.1,4438,1768879,20.33,-0.3039513677811634,Slight or No change,14.000955061037166,15.292857142857136,16.584759224677104
2019-02-26,GMRINFRA,EQ,16.4,16.3,16.4,15.9,16.3,16.25,16.17,17618104,284826218.35,7362,2555197,14.5,-0.9146341463414532,Slight negative,13.986501866500912,15.371428571428565,16.756355276356217
2019-02-27,GMRINFRA,EQ,16.25,16.6,16.65,15.95,16.15,16.2,16.32,23780217,388085949.5,10470,3351729,14.09,-0.3076923076923088,Slight or No change,13.994326246313486,15.442857142857136,16.891388039400788
2019-02-28,GMRINFRA,EQ,16.2,16.2,16.35,16.05,16.3,16.2,16.19,9977082,161491449.0,5548,2219675,22.25,0.0,Slight or No change,14.060562261134173,15.53214285714285,17.003723453151526
2019-03-01,GMRINFRA,EQ,16.2,16.25,16.7,16.25,16.55,16.65,16.51,16540787,273167129.65,6020,4382583,26.5,2.777777777777768,Positive,14.144453450550685,15.664285714285707,17.18411797802073
2019-03-05,GMRINFRA,EQ,16.65,16.55,17.05,16.4,17.0,17.0,16.87,21836673,368441917.3,7248,9231906,42.28,2.1021021021021102,Positive,14.261254129335768,15.828571428571422,17.395888727807076
2019-03-06,GMRINFRA,EQ,17.0,17.15,17.15,16.55,16.85,16.9,16.83,27943696,470331576.65,6881,15733347,56.3,-0.5882352941176561,Slight negative,14.49986987264656,15.992857142857137,17.485844413067714
2019-03-07,GMRINFRA,EQ,16.9,16.9,17.6,16.65,16.85,16.9,17.12,36968707,633005364.3,13694,17339356,46.9,0.0,Slight or No change,14.747338412251064,16.142857142857135,17.538375873463206
2019-03-08,GMRINFRA,EQ,16.9,16.85,17.05,16.7,16.85,16.85,16.84,8463138,142526494.85,5708,945067,11.17,-0.2958579881656598,Slight or No change,15.061328366520195,16.28571428571428,17.51010020490837
2019-03-11,GMRINFRA,EQ,16.85,16.95,17.25,16.9,17.2,17.2,17.1,9840669,168294626.1,6043,2218130,22.54,2.0771513353115667,Positive,15.482181601220677,16.45714285714285,17.43210411306502
2019-03-12,GMRINFRA,EQ,17.2,17.5,17.6,17.1,17.2,17.25,17.32,11855137,205355588.85,6579,2443644,20.61,0.2906976744186052,Slight or No change,15.648675584324348,16.574999999999992,17.501324415675636
2019-03-13,GMRINFRA,EQ,17.25,17.2,17.2,16.8,16.85,16.95,16.97,10933698,185573727.3,4462,1482310,13.56,-1.7391304347826098,Negative,15.892657771124949,16.667857142857134,17.44305651458932
2019-03-14,GMRINFRA,EQ,16.95,16.85,17.3,16.7,17.15,17.15,16.98,22677099,385053946.4,8303,5675278,25.03,1.179941002949847,Positive,15.985649838701915,16.739285714285707,17.4929215898695
2019-03-15,GMRINFRA,EQ,17.15,17.2,17.2,16.7,17.1,16.95,16.94,49225734,834127877.4,12977,22737494,46.19,-1.1661807580174877,Negative,16.033120888968732,16.77499999999999,17.51687911103125
2019-03-18,GMRINFRA,EQ,16.95,17.05,17.3,17.05,17.15,17.15,17.12,23982756,410549599.1,4175,15409872,64.25,1.179941002949847,Positive,16.09507161396892,16.82857142857142,17.562071243173918
2019-03-19,GMRINFRA,EQ,17.15,17.15,17.65,16.95,17.45,17.45,17.39,23401249,406970007.55,11191,5484800,23.44,1.7492711370262537,Positive,16.191653164369956,16.914285714285704,17.63691826420145
2019-03-20,GMRINFRA,EQ,17.45,17.45,17.55,16.9,16.95,17.0,17.09,28606799,488928124.75,13860,9083096,31.75,-2.57879656160458,Negative,16.37694846797132,16.971428571428564,17.565908674885808
2019-03-22,GMRINFRA,EQ,17.0,17.1,17.55,17.05,17.4,17.4,17.32,32892318,569739598.7,19534,9979889,30.34,2.3529411764705803,Positive,16.615368214180187,17.05714285714285,17.498917500105513
2019-03-25,GMRINFRA,EQ,17.4,17.15,17.55,16.95,17.1,17.1,17.23,33525604,577652785.3,28141,7528815,22.46,-1.7241379310344642,Negative,16.714753038441952,17.089285714285705,17.463818390129457
2019-03-26,GMRINFRA,EQ,17.1,17.1,19.8,17.1,19.75,19.45,18.7,124907761,2336246645.1,57336,17223420,13.79,13.742690058479527,Bear drop,15.952546662240934,17.264285714285705,18.576024766330477
2019-03-27,GMRINFRA,EQ,19.45,21.35,21.35,19.25,19.7,19.5,19.86,139209815,2764361326.5,72947,14232457,10.22,0.25706940874037354,Slight or No change,15.698077978553043,17.449999999999992,19.20192202144694
2019-03-28,GMRINFRA,EQ,19.5,19.7,20.45,19.4,20.1,20.0,19.85,53479398,1061812220.05,35857,12507303,23.39,2.5641025641025554,Positive,15.488376972012205,17.67142857142856,19.854480170844916
2019-03-29,GMRINFRA,EQ,20.0,20.15,20.4,19.6,19.65,19.8,19.97,47989389,958478413.3,32476,14982983,31.22,-1.0000000000000009,Negative,15.48194826796177,17.882142857142846,20.282337446323922
2019-04-01,GMRINFRA,EQ,19.8,19.55,19.9,19.35,19.6,19.5,19.6,24390698,477944220.6,12864,8612197,35.31,-1.5151515151515138,Negative,15.535080699892598,18.046428571428557,20.557776442964517
2019-04-02,GMRINFRA,EQ,19.5,19.55,19.95,19.25,19.35,19.35,19.51,22312647,435390893.0,12085,6461215,28.96,-0.7692307692307665,Slight negative,15.63954817480508,18.19642857142856,20.75330896805204
2019-04-03,GMRINFRA,EQ,19.35,19.35,19.4,18.5,18.6,18.6,18.85,35634325,671670951.4,22217,10840417,30.42,-3.8759689922480582,Among top losers,15.85463327747879,18.314285714285706,20.773938151092622
2019-04-04,GMRINFRA,EQ,18.6,18.65,19.35,18.5,19.1,19.05,18.88,24638561,465115369.0,15631,5431434,22.04,2.4193548387096757,Positive,16.058347851379693,18.449999999999992,20.84165214862029
2019-04-05,GMRINFRA,EQ,19.05,19.1,19.15,18.6,18.9,18.75,18.8,11387934,214145627.4,11766,2098421,18.43,-1.5748031496063075,Negative,16.346044648401488,18.578571428571422,20.811098208741356
2019-04-08,GMRINFRA,EQ,18.75,18.75,19.05,18.05,18.35,18.25,18.46,14303697,264010815.2,8236,2721495,19.03,-2.6666666666666616,Negative,16.56839750577585,18.65714285714285,20.745888208509854
2019-04-09,GMRINFRA,EQ,18.25,18.4,18.9,18.1,18.85,18.8,18.54,17154381,317966635.9,16331,2864210,16.7,3.0136986301369846,Among top gainers,16.78361856474082,18.753571428571426,20.723524292402033
2019-04-10,GMRINFRA,EQ,18.8,18.8,18.9,18.1,18.6,18.45,18.55,15561966,288600998.05,10026,4395452,28.24,-1.861702127659581,Negative,17.149307005339928,18.857142857142854,20.56497870894578
2019-04-11,GMRINFRA,EQ,18.45,18.6,19.35,18.55,18.75,18.7,18.84,26719459,503470020.8,17563,3780473,14.15,1.3550135501354976,Positive,17.45539431492908,18.949999999999996,20.44460568507091
2019-04-12,GMRINFRA,EQ,18.7,18.7,18.85,18.35,18.7,18.65,18.6,14551492,270671302.9,7926,4356308,29.94,-0.2673796791443861,Slight or No change,17.985698313433172,19.06071428571428,20.135730257995387
2019-04-15,GMRINFRA,EQ,18.65,18.65,18.95,18.5,18.55,18.6,18.72,8626458,161460785.8,7239,2309204,26.77,-0.2680965147452974,Slight or No change,17.923681488377305,18.999999999999996,20.076318511622688
2019-04-16,GMRINFRA,EQ,18.6,18.6,18.8,18.4,18.55,18.55,18.58,9689072,180048876.4,6541,1808577,18.67,-0.26881720430107503,Slight or No change,17.871949012126233,18.932142857142853,19.992336702159474
2019-04-18,GMRINFRA,EQ,18.55,18.55,18.65,18.0,18.3,18.35,18.28,15684926,286700888.75,7348,4689930,29.9,-1.0781671159029615,Negative,17.91008307240584,18.814285714285713,19.718488356165587
2019-04-22,GMRINFRA,EQ,18.35,18.3,18.3,17.75,17.8,17.8,17.98,10784248,193947719.6,7266,2622170,24.31,-2.9972752043596733,Negative,17.806990749920942,18.67142857142857,19.5358663929362
2019-04-23,GMRINFRA,EQ,17.8,17.95,18.0,17.3,17.5,17.4,17.64,20702021,365198102.55,8722,7611920,36.77,-2.247191011235972,Negative,17.55370778706791,18.52142857142857,19.489149355789227
2019-04-24,GMRINFRA,EQ,17.4,17.6,17.7,17.35,17.4,17.4,17.48,14177837,247898165.5,7601,3788622,26.72,0.0,Slight or No change,17.367930663552944,18.38214285714285,19.396355050732755
2019-04-25,GMRINFRA,EQ,17.4,17.5,17.75,16.95,17.05,17.05,17.3,22816769,394736363.7,10148,7690741,33.71,-2.011494252873547,Negative,17.043726348879137,18.271428571428565,19.499130793977994
2019-04-26,GMRINFRA,EQ,17.05,17.15,17.2,16.8,17.0,16.95,17.01,14425204,245340063.1,6308,5342179,37.03,-0.5865102639296293,Slight negative,16.794364555979822,18.121428571428567,19.44849258687731
2019-04-30,GMRINFRA,EQ,16.95,17.05,17.1,16.45,16.6,16.65,16.65,8603058,143271677.4,4949,2281463,26.52,-1.7699115044247815,Negative,16.485228312785324,17.971428571428564,19.457628830071805
2019-05-02,GMRINFRA,EQ,16.65,16.6,16.95,16.55,16.8,16.75,16.74,10507102,175933890.1,4385,2647582,25.2,0.6006006006006093,Slight positive,16.25353883953924,17.864285714285707,19.475032589032175
2019-05-03,GMRINFRA,EQ,16.75,16.55,16.9,16.45,16.55,16.5,16.67,11471376,191204556.4,7095,2690333,23.45,-1.49253731343284,Negative,16.032205509800896,17.699999999999992,19.36779449019909
2019-05-06,GMRINFRA,EQ,16.5,16.45,16.6,16.25,16.4,16.4,16.43,6195624,101822755.4,3509,1623683,26.21,-0.60606060606061,Slight negative,15.811130927119823,17.55357142857142,19.296011930023017
2019-05-07,GMRINFRA,EQ,16.4,16.5,16.85,15.8,16.1,16.0,16.32,15954295,260340687.3,5815,5676609,35.58,-2.439024390243893,Negative,15.567917342633201,17.360714285714277,19.153511228795352
2019-05-08,GMRINFRA,EQ,16.0,16.0,16.15,15.7,15.9,15.85,15.93,9537037,151898215.9,4605,2012032,21.1,-0.9375000000000022,Slight negative,15.362775905907462,17.16071428571428,18.9586526655211
2019-05-09,GMRINFRA,EQ,15.85,15.85,16.25,15.65,16.0,16.05,15.95,9317526,148600851.5,4191,3356754,36.03,1.2618296529968598,Positive,15.295755891482443,16.97857142857142,18.661386965660398
2019-05-10,GMRINFRA,EQ,16.05,16.0,16.3,15.85,16.0,16.1,16.1,7705137,124014438.6,3967,1768866,22.96,0.31152647975078995,Slight or No change,15.327889429413986,16.80357142857142,18.279253427728854
2019-05-13,GMRINFRA,EQ,16.1,16.1,16.1,15.15,15.3,15.3,15.6,11409435,178008565.3,5108,2176806,19.08,-4.968944099378891,Among top losers,15.195402438333653,16.58571428571428,17.976026133094905
